id,user_screen_name,user_created_at,user_followers,user_friends,date
1419582717050630100,joesarling,8/08/2009 19:05,5669,3341,26/07/2021 8:57
1419582892456409900,RebeccaZandberg,5/07/2010 14:26,5377,1506,26/07/2021 8:58
1419583109734049800,vilnis11,4/09/2009 15:35,3323,3474,26/07/2021 8:59
1419583191141150200,yooinfiresme,? dY?!dY??when I feel like it. a,^a,?a?--a??a?Se!~a?,
1419583238788449800,kobat_jp,0,SleepTechaf(TM)af3af?afGBPaf 1/4 aEUR?ae aa 1/4 ?a 1/4 sc? 3/4 af<afJPYaf 1/4 af-a,1afsaf 1/4 a,1 a>>GBPe!?a?-c. a 1/2 1c? 3/4 eo. a?JPYao.cuOEa-?aeZ?eEUR2a 1/4 ?aeJPY-a?
1419583249148409900,volley_design,18/07/2009 16:04,1442,3220,26/07/2021 8:59
1419583290617510100,UpperGwladysBlu,18/10/2013 18:28,5712,4744,26/07/2021 9:00
1419583366240870100,katie_nature,?Proud MumdY'(TM)Chartered AccountantdY'(C)dY?>>aEUR?dY'>> Sharing all things nature and wildlife dYOE?dY|cdY|oedYa'Gardening dY'?dYOE3dYOEodYJPYoa(TM)>>i,?I care about the environment dYOEZdYOE+-(V),31/08/2020 9:34,1082
1419583406724190200,realDailyWire,31/10/2015 15:42,629170,3008,26/07/2021 9:00
1419583450932070100,_blinkass,6/09/2019 7:30,1416,1128,26/07/2021 9:00
1419583549901089800,GeoConor,i,?dYOE?dY>?i,?,4/06/2015 16:49
1419583554778950100,Nicks103,15/06/2011 17:58,2045,1563,26/07/2021 9:01
1419583908274969900,MelissaSurgey,1/11/2011 22:03,1460,2333,26/07/2021 9:02
1419584120150169900,RJ_Wealth_Ltd,9/09/2010 12:34,1710,1256,26/07/2021 9:03
1419584127741849900,SBarutta,6/11/2011 14:47,3955,4992,26/07/2021 9:03
1419584233488609800,TheGrimRecapper,,c. He/him/they.,14/04/2009 6:17,1663
1419584273909150200,cleveland19news,10/02/2009 19:04,86062,1489,26/07/2021 9:04
1419584293156830200,ChipperfieldNot,6/03/2020 20:20,2363,4999,26/07/2021 9:04
1419584348156729900,MatiesSport,4/02/2015 9:04,2636,1435,26/07/2021 9:04
1419584448526489900,sjwoodhouse1973,11/06/2013 21:08,1908,2006,26/07/2021 9:04
1419584507645150200,mariehtfc,15/02/2009 17:08,1198,2577,26/07/2021 9:04
1419584685152390100,SallyAkins,2/12/2010 16:43,9971,1873,26/07/2021 9:05
1419584817998470100,nbcchicago,30/05/2008 19:27,462083,1458,26/07/2021 9:06
1419585066242470100,CoralQuilts,az!i,?dY?|dY?o- purveyor of fine sarcasm.,16/04/2012 11:15,418
1419585262586310100,ScanlanWithAnA,22/04/2015 9:06,6168,6474,26/07/2021 9:07
1419585335802009900,ritters2u,a,1a,?af 1/4 af^a,caffaf--coOEes^a?(R)af<afJPYaf 1/4 a
1419585441716569900,alexbpeterson,1/10/2013 1:45,1866,1305,26/07/2021 9:08
1419585466324569900,lucy_nicholson,27/10/2009 19:41,5572,2108,26/07/2021 9:08
1419585481046630100,? dY?(R)dY?a #TeamIreland #Swimming #Olympics https://t.co/DPVAaJxKnh,Mam dY'?dY? 1/4  Nurse dY'? part time runnerdY?fdY?>>aEUR?a(TM)EURi,? All views my own- [she/her],22/05/2012 15:12,192
1419585527645350100,pamela_cafc,27/12/2015 15:38,2047,1688,26/07/2021 9:08
1419585588462750200,sami05902,,U^U+US,15/04/2015 10:10,30
1419585752107809800,SFS_UK_,? | eBay- Depop & Vinted OPEN 24/7 dY?a | Follow on Instagram dY"+-| FB Marketplace | Shipping Worldwide dYOE?,18/02/2010 12:55,1660,2254
1419585758923430100,TaniaAMarshall,9/05/2009 10:50,9110,8469,26/07/2021 9:09
1419585786182310100,4danlopez,23/03/2009 7:36,3839,4995,26/07/2021 9:10
1419585821703910100,GilesPalaeoLab,?aEUR?dYOE^,13/03/2018 12:44,6992,1805
1419585940373190100,?dY(TM),1,Met Katy & said I love u too on Zoom 2020 || Katy Perry x 8- Kate Winslet x 1dY",dY",Jessica Lange & Kate Winslet standY"
1419586031897209900,JoeySYM69,dY?+-,2/11/2009 21:36,1047,492
1419586154135910100,clarke3110,23/02/2012 0:48,1626,2139,26/07/2021 9:11
1419586240723169800,guardian_sport,11/06/2009 14:55,866381,1789,26/07/2021 9:11
1419586440774689800,twofourseven,29/02/2008 17:15,3052,3187,26/07/2021 9:12
1419586476136870100,DentistGoneBadd,1/09/2012 15:36,14994,7420,26/07/2021 9:12
1419586598514169900,MaxCCurtis,11/08/2012 2:49,3097,1010,26/07/2021 9:13
1419586628109190100,MobilePunch,14/03/2009 0:27,4345591,2234,26/07/2021 9:13
1419586832917049900,newsafricanow,22/01/2014 17:16,1196,1672,26/07/2021 9:14
1419586878320390100,condorchrissy,17/11/2010 21:10,1820,1065,26/07/2021 9:14
1419586957378649900,misskylie77,12/03/2009 11:58,4885,5274,26/07/2021 9:14
1419587049334649900,langproperty,20/11/2010 10:44,2994,3900,26/07/2021 9:15
1419587065734470100,simp5hayan,3/07/2019 14:10,2361,1403,26/07/2021 9:15
1419587148257369900,marthakearnss,5/06/2009 16:09,1888,2129,26/07/2021 9:15
1419587196068190200,? https://t.co/4xmKUcedPj,IaEUR(TM)m a hardcore Software Developer - NMU Alumni - Principal Systems Developer @StatsSA - YouTube Channel tutorial for Beginners COMING SOON,19/07/2011 10:22,1738,2242
1419587348849849900,taesippingtea,30/04/2018 8:31,3935,4237,26/07/2021 9:16
1419587357515270100,KSLSharaPark,26/05/2009 13:36,9506,1627,26/07/2021 9:16
1419587365719329800,VaishSrini93,? Coffeea??i,? Shinchana??i,? CSK dY'>,30/04/2012 16:40
1419587620053529900,notlakshaykalra, a?aaJPY?a??a? 3/4 a?? a?oa?? a?2aJPY? a??aJPY,a? a? 3/4  a?1aJPYEUR a?,a?1aJPYEUR,18/09/2020 15:47
1419587626949089800,geoffduffield,19/05/2010 10:07,2342,2032,26/07/2021 9:17
1419587629612409900,marfedmoo,8/05/2011 7:50,1178,4999,26/07/2021 9:17
1419587651867449900,BlokeOnWheels,6/12/2016 12:29,10779,10545,26/07/2021 9:17
1419590182475550200,TheBasketballF1,11/06/2018 14:06,3316,2291,26/07/2021 9:27
1419590290495750100,dougpete,23/08/2007 13:03,13512,4824,26/07/2021 9:27
1419590305137950200,,Instagram/Snap: cjoyner_24 | BGOBN,26/07/2010 14:18,1157,655
1419590351631910100,teddyeugene,18/01/2012 14:11,33579,2886,26/07/2021 9:28
1419590361345889800,WesleyJBaker,21/02/2009 8:20,2220,1674,26/07/2021 9:28
1419590383772870100,?dY'? dY?.dY?'dY'adY~?dY?.dY?' https://t.co/VSigyKHbKy,dY'' dY?>>aEURSdY?(R)aEURSdY?,aEURSdY??aEURSdY?|aEURS dY'(TM)a??i,? dY??aEURSdY?|aEURSdY?.aEURSdY??aEURSdY?|aEURSdY?--,27/06/2021 23:20
1419590399501470200,BBCRadioLondon,24/02/2009 13:47,73344,4597,26/07/2021 9:28
1419590428622430200,Peter_C_Hill,27/10/2015 8:24,1301,1622,26/07/2021 9:28
1419590698039390200,dY~,0,A ao(TM)a 1/4  1/4 A a?-a'JPYa?-a 1/4  1/2 ao--A dY'odY?JPY,30/11/2019 17:30,181
1419590817920990200,wkyc,3/04/2008 20:25,185879,18208,26/07/2021 9:30
1419590819015710200,OpBlackVote,5/01/2010 12:13,18546,4956,26/07/2021 9:30
1419590926821849900,jeffmetcalfe,29/10/2008 21:06,9419,10161,26/07/2021 9:30
1419590937362270200,ana_captures, Protect: rivers & ocean: jellyfish. jacarandas. wattle. reboot economy. IP isnaEUR(TM)t free. #insight.,17/09/2018 7:12,2585,3942
1419590941648710100,BLACKPINKSYY,?,28/04/2021 14:25,1616,344
1419591065200249900,kymioflario,23/09/2009 18:43,1764,1388,26/07/2021 9:30
1419591191553830100,Miguel_Nam,20/08/2017 16:31,2531,2557,26/07/2021 9:31
1419591290962910200,SMSFCoach,21/05/2009 6:34,3934,3095,26/07/2021 9:31
1419591369153249800,sugatheartist,18/10/2010 12:16,43605,2385,26/07/2021 9:32
1419591391882009900,SwimmingWorld,6/05/2008 23:20,96986,1699,26/07/2021 9:32
1419591438887750100,Daa_uuss,0,Indonesian living in Moscow | Experiment- Fail- Learn and Repeat | dY?.dY?odY?(R)dY?(C)dY??dY?.,6/09/2010 9:06,602
1419591477047390200,tayexoo,30/06/2019 14:20,4351,2118,26/07/2021 9:32
1419591523935649800,CristinaNcl,22/05/2012 18:24,5284,3209,26/07/2021 9:32
1419591572421689900,WTOP,5/12/2008 20:16,288664,1044,26/07/2021 9:33
1419591815309689900,robynjournalist,?dYa?,19/02/2020 14:23,4067,946
1419591893122489900,miss_magpie_spy,5/04/2011 16:49,6063,3074,26/07/2021 9:34
1419592046398950100,?dY?!dY??a??i,0,Scottish. Living in Canberra. dY?'o ??o ?co ?3o ?GBPo ?'o ??dY?|dY?oa??i,?,26/06/2009 10:35
1419592091928350200,guardian,5/11/2009 23:49,9824735,1072,26/07/2021 9:35
1419592109619910100,bwalyaf2,21/11/2013 10:03,3708,1298,26/07/2021 9:35
1419592333650270200,Olympics,30/06/2009 15:23,6359734,5020,26/07/2021 9:36
1419592349827609900,Addi1Golf,? @PGATour dY?OEi,?aEUR?a(TM),i,?@EuropeanToura>3i
1419592392978529800,kenmogi,11/04/2009 1:44,53839,2348,26/07/2021 9:36
1419592414583449900,vixcontango,25/02/2014 1:28,5897,1019,26/07/2021 9:36
1419592468228710100,Olympics,30/06/2009 15:23,6359734,5020,26/07/2021 9:36
1419592508753849900,SoftProdigy,9/11/2009 21:06,1972,1581,26/07/2021 9:36
1419592575619449900,townesy77,27/03/2009 20:49,6861,4202,26/07/2021 9:36
1419592629851929900,KING5Sports,10/02/2009 22:58,16000,1318,26/07/2021 9:37
1419592644829790200,respawnedtarga1,19/07/2020 9:55,7312,1075,26/07/2021 9:37
1419592679155910100,MontyWrites,16/03/2009 8:46,1255,2882,26/07/2021 9:37
1419592713633249800,?dY?'a(TM)JPYi,1,Campaign to improve diversity in English hockey. Acknowledge-Assess-Act https://t.co/tSJx4bur5D,2/03/2021 23:56,425
1419592897784070100,Olympics,30/06/2009 15:23,6359734,5020,26/07/2021 9:38
1419592965660550100,richardosman,14/04/2009 17:27,1065679,1519,26/07/2021 9:38
1419593042961510100,Olympics,30/06/2009 15:23,6359734,5020,26/07/2021 9:38
1419593238936089900,snwdrptier,19/03/2020 1:31,3260,3439,26/07/2021 9:39
1419593346536929800,MetroUK,30/04/2010 13:32,334229,2635,26/07/2021 9:40
1419593390480670200,Olympics,30/06/2009 15:23,6359734,5020,26/07/2021 9:40
1419593477638150100,bookers75,30/06/2011 22:39,1105,1404,26/07/2021 9:40
1419593503689030100,Barnesy19,17/01/2010 16:14,4207,4139,26/07/2021 9:40
1419593575885670100,austinstacksabu,12/05/2009 11:07,1317,1406,26/07/2021 9:40
1419593690511649800,Greet_ings,14/07/2011 10:07,1289,1535,26/07/2021 9:41
1419593988718430200,PatC63316307,15/09/2015 10:22,8295,8515,26/07/2021 9:42
1419594078782689800,PhiloeEsq,28/07/2010 18:52,2751,1844,26/07/2021 9:42
1419594133254110200,tauriqmoosa,12/02/2009 9:54,16203,2575,26/07/2021 9:43
1419594224471710200,dolphin_octopu,aafoaEUR,a? a,?a? a,?a??a??a
1419594227445529900,edcumming,14/01/2009 21:29,11423,2983,26/07/2021 9:43
1419594230251449900,HoopsCoachNews,14/08/2009 6:13,1887,1345,26/07/2021 9:43
1419594340486329900,7NewsAdelaide,21/03/2011 2:16,90845,1270,26/07/2021 9:44
1419594423889889800,ronniemandias,?,8/02/2018 5:23,1916,367
1419594612709150200,myGoldCoast,30/03/2009 3:54,11953,3203,26/07/2021 9:45
1419594618342049800,tomkXY,1,Bioinfo-magician. Genomicist. Data Evangelist. Postdoc @RIKEN_IMS. @otago PhD. Fun at Parties. Opinions mine. #Rstats #Genomics #TokyoR #swcarpentry KiwidY?3dY??afo/c??,6/10/2014 5:53,2130
1419594692136550100,Hazeyfantazey71,15/05/2009 2:53,1653,1622,26/07/2021 9:45
1419594909841950200,SBemisOnline,1/09/2010 20:40,3069,1109,26/07/2021 9:46
1419594952569350100,a_dzyj,i,? | SYDNEY dY?|dY?o| BEACHES dYOES| LIFE dY? 3/4 | TECH GEEK dY"+-| INTERIOR DESIGN dY'!| MARVEL FANATIC dY??dY? 1/4 aEUR?a(TM)EURi,? | DOGGO DAD TO THOR dYOE- | BUSINESS OWNER dY'o,7/10/2020 11:15
1419594995141510100,AmyakaHELLCAT,16/10/2009 19:49,2769,5000,26/07/2021 9:46
1419595090725670100,b_dizzy,3/03/2009 16:32,1151,1381,26/07/2021 9:46
1419595248435609900,harlechnnorfolk,8/08/2008 21:59,2029,2871,26/07/2021 9:47
1419595431001030100,ObLaDiOblako2,'a?~a,OEa,<ae?'ae--?a?<<aeoeaae?JPYa??a?aa?,
1419595528531289900,nbcchicago,30/05/2008 19:27,462083,1458,26/07/2021 9:48
1419595678121030100,?a??i,0,NA,22/08/2019 14:25,23
1419595688858590200,XSovietNews,25/02/2015 7:41,21880,1544,26/07/2021 9:49
1419595738888249900,SheridansSport,5/07/2013 10:46,3065,1095,26/07/2021 9:49
1419595791237190100,FIH_Hockey,20/10/2010 10:45,104709,2725,26/07/2021 9:49
1419595826238790100,LeviSnafu,19/06/2010 12:50,1305,1901,26/07/2021 9:49
1419595840717470200,RusConsCapetown,Welcome to the official page of the Russian Consulate General in Cape Town! Follow us on https://t.co/DceeiOTMRlaEUR| https://t.co/2P7LqLKj0a,24/10/2011 8:25,2466,309
1419595850398009900,EmaPirciu,?I do content marketing- clarity coaching- and snazzy paper planners. a??i,?In love with good stories- Twitter chats- and imagining the impossible. dY(TM),GIF fan,18/09/2009 12:11
1419595850435590100,PeoplesDailyapp,Our mission is to provide news and perspectives on China to a global audience. Download the People's Daily app for news on China.,4/02/2018 12:36,2086,111
1419595865878969900,TridibIANS,a|(R),17/04/2011 7:11,1154,267
1419595879510689800,M_Ziesmann,18/01/2009 9:28,6133,1230,26/07/2021 9:50
1419595884262649900,ForgingMeanings,10/04/2013 14:13,11581,1153,26/07/2021 9:50
1419595904894430200,SwimmingWorld,6/05/2008 23:20,96986,1699,26/07/2021 9:50
1419595938205670100,KaitheGaymerzs,25/01/2017 7:14,1616,3502,26/07/2021 9:50
1419598595196550100,d_stonestone,,a?(R)i 1/4 sa,uaffa,<<af 1/4 aEUR?e?2aEUR...a?aeY3aeJPY 1/2 a??a
1419598713253729800,English_AS,7/06/2012 14:21,179836,1033,26/07/2021 10:01
1419598776784710100,JamesMcOnie,12/08/2011 9:54,25185,3296,26/07/2021 10:01
1419598778378630100,langerz9,?dY'>,8/03/2012 20:04,2471,2303
1419598906426590200,LukaDonut,dY?(R) and Messi dY?|dY?.,26/04/2017 17:10,2990,1850
1419598916522329900,KSDKSports,23/11/2012 3:43,7122,1216,26/07/2021 10:02
1419599135821470200,5amCurfew,i,? & wannabe web developer,20/12/2015 10:16,539
1419599200606689800,marytait2,21/08/2011 21:01,1247,1030,26/07/2021 10:03
1419599434581790200,qctimes,26/11/2007 14:44,47307,2320,26/07/2021 10:04
1419599468698209800,realTuckFrumper,8/07/2009 22:59,147635,100459,26/07/2021 10:04
1419599864908889900,SPayne_7,6/03/2011 19:07,3258,3330,26/07/2021 10:05
1419599893971230200,stonewalluk,28/01/2009 13:31,227220,2106,26/07/2021 10:06
1419599935419430100,xhemajl_rexha,10/07/2009 22:08,21939,2698,26/07/2021 10:06
1419599944118369800,mumoss,31/12/2006 3:11,4433,1846,26/07/2021 10:06
1419600032873990100,DerSchwarzBaron,19/05/2010 20:43,1853,1329,26/07/2021 10:06
1419600034077849900,CBCPEI,dY?3,14/01/2009 22:46,45211,443
1419600083004230100,MattDoran91,28/08/2012 5:59,22831,3707,26/07/2021 10:06
1419600106509190100,WISH_TV,14/09/2008 18:35,202224,1735,26/07/2021 10:06
1419600177237830100,CraigTilley95,Du NEURNfN?N?DoD 3/4 D3D 3/4  N?D.N<DoD? dY?.dY?o | Gymnastics enthusiast dY?,dY?>>aEUR?a(TM),i,? | Giddy F1 fan dY?Z | a(TM)'i
1419600206769830100,InsideGym,Share your pictures by using #insidegym & tagging us! dY--zPrint subscriptions here: https://t.co/Y80kZwnYax,6/04/2009 21:22,67564,1426
1419600207134790100,Oregonian,30/03/2007 17:03,362615,1223,26/07/2021 10:07
1419600430011750100,soccerdonna,?dYOEZ            Part of @transfermarkt,14/09/2010 11:31,2658,237
1419600488786310100,mohamadaszroy,27/10/2015 12:12,4632,2761,26/07/2021 10:08
1419600499825950200,libmichelle,5/07/2011 19:45,1939,1446,26/07/2021 10:08
1419600736745249800,? #Olympics,Geelong FC | Racing & US sports are my go | @thetrotscomau ambassador | Contact: paulc@connorssports.com.au |,14/05/2009 2:20,17603,228
1419600797025830100,KingOfSunshine,23/03/2009 22:28,1848,1051,26/07/2021 10:09
1419600956073950200,PinkNews,31/03/2009 23:01,243393,1166,26/07/2021 10:10
1419601000504030200,SunnyPalamu,a??a??a?aaJPY?a??a??a??-a?...a?1a??a?,a?,a? 3/4 a?ua? 3/4 a?|aJPYEUR like our Rashtrapita.,31/07/2017 6:43
1419601005558310100,tediddo,25/07/2013 10:06,4585,4170,26/07/2021 10:10
1419601032993190100,aEUR?a(TM),aEUR?a(TM),i,?dYJPY?dY?,aEUR?a(TM)
1419601075888289800,PROJECT13MAG,3/01/2013 10:12,8661,9778,26/07/2021 10:10
1419601138924409900,jeffmetcalfe,29/10/2008 21:06,9419,10161,26/07/2021 10:11
1419601230914009900,mrjordanday,13/10/2017 20:27,1145,1635,26/07/2021 10:11
1419601295665670100,DebsF319,19/07/2009 18:16,2467,1445,26/07/2021 10:11
1419601300707230200,Rob_Kimbell,16/04/2012 17:34,52476,4278,26/07/2021 10:11
1419601441442950100,AlexandraDubli1,11/01/2020 22:24,2598,2662,26/07/2021 10:12
1419601668937630200,SportsbookBTC,?dY?EURdY?^dYZ 3/4 as 3/4 dY??dY?'a>3dY?" dY?? dYZ+-dY?+ Best in industry pre-LIVE betting via aY? https://t.co/r4ZcvPlRjI 18+ only dY"z,27/09/2013 22:57,27719,23855
1419601730715609900,Rajaban74609782,21/07/2017 4:50,2574,1159,26/07/2021 10:13
1419601763800390100,mikelisa800,18/05/2009 10:36,11786,5793,26/07/2021 10:13
1419601792808230100,InsideGym,Share your pictures by using #insidegym & tagging us! dY--zPrint subscriptions here: https://t.co/Y80kZwnYax,6/04/2009 21:22,67564,1426
1419601916288550100,ChimeWhistle,2/05/2019 8:12,1206,4004,26/07/2021 10:14
1419601992394150100,FuckKyler_,,c : IG: TheyHateKB_ dY'>>: TheyHateKB11,2/07/2009 17:24,1021
1419602108228190200,SykeOnAir,22/02/2009 17:49,10024,4954,26/07/2021 10:14
1419602134442590200,akashitigu,28/08/2012 19:11,11079,2456,26/07/2021 10:14
1419602185738910200,MarkLennyskillz,24/01/2012 14:42,2628,1443,26/07/2021 10:15
1419602221709150200,missypsays,?|SANFL - Roosters Membership|Play basketball dY?EURa>1i,?aEUR?a(TM)EURi,?,9/08/2011 11:45
1419602340055710200,joshuamligan,0,SefardA--Sangley mestize- Hispanohibernobritanosinofilipine. AffCath (TEC). Latin Africa- Latin Asia- Latin America exist. #BlackLivesMatter #PanDulcedYJPY(R) #SabawdY?2,17/09/2007 20:49,1515
1419602448898009900,KING5Seattle,24/01/2009 4:03,673298,8027,26/07/2021 10:16
1419602467503969800,TimMelino,27/03/2015 19:57,11122,9596,26/07/2021 10:16
1419602483727430100,?dY'EUR https://t.co/vZro7VxoRQ,Artist- gamer- aviation enthusiast. Cringey catgirl extraordinaire and the meme of my dreams. NB/Pan/Tracer Main IRL/WoW flex ~ ProtPalaPref/dY?3dY'--dY'?dY?3i,?aEUR?as?i,?dY'^dY'zdYs?,25/02/2010 6:32
1419602544146329900,matt_levinson,9/10/2007 6:38,6061,4883,26/07/2021 10:16
1419602564312670200,PopplioPup, unapologetically queer dYOE,dYOEo aspiring bug type PokA(C)mon Master and wannabe artist aoeOEdY?>>a(TM)Zi,?,24/04/2015 11:03
1419602586324190200,rohiratian,1/03/2021 6:43,1796,2455,26/07/2021 10:16
1419602632314849800,iamthatgirl1211,20/05/2014 18:48,1656,1574,26/07/2021 10:16
1419602644054809900,TiisetsoMalepa,9/02/2012 11:51,1848,4136,26/07/2021 10:16
1419602644956449800,Sudipto_Reuters,5/06/2009 14:46,1190,1227,26/07/2021 10:17
1419602688786849800,sp00kymookie,?#dodgers release donda kanye,18/02/2019 1:49,1555,1720
1419602792814049800,Gymtertainment, Founder of @SplitPrecision gymnastics & dance photography dY".  UCLA alum dY'(TM)dY'>- ballerina- engineer- web developer- artist- and world traveler dYOEZ,30/12/2015 0:17,4058,1145
1419602798107289900,cwjreynolds,5/02/2009 15:42,4310,1473,26/07/2021 10:17
1419602808291129900,KrissyRaj,21/06/2012 12:18,1045,2299,26/07/2021 10:17
1419602946115910100,GeneEsposito19,29/10/2018 20:42,1461,2217,26/07/2021 10:18
1419603021135289900,,I live at Christmas House with the magical man himself. I like sleeping and climbing Christmas trees.  I have promised not to try and catch fairies.,6/09/2011 14:25,8848,8150
1419603157546630100,Ged_Robinson_MH,10/07/2020 15:49,1141,4326,26/07/2021 10:19
1419603205613350100,KrissyRaj,21/06/2012 12:18,1045,2299,26/07/2021 10:19
1419603232410809900,mafedavid4,13/10/2017 20:02,1286,2391,26/07/2021 10:19
1419603293337049900,MrDJones,28/04/2011 3:19,5029,2289,26/07/2021 10:19
1419603301465830100,BrixtonFSchool,16/04/2018 9:47,1390,1997,26/07/2021 10:19
1419603357791129900,ClintsAyebare,Founder:- @CA256Media / #CA256Media- Public Health Officer- future husband & fatherdYJPY?,30/04/2020 21:03,9719,6465
1419603580185630200,chelseachad23,i,?,24/02/2013 14:47,1358
1419603614851550200,emilyhorsbrough,dY?sdY?>>dY??,18/04/2009 15:35,1720,486
1419603651908230100,KCBSRadio,12/09/2008 19:07,48800,4425,26/07/2021 10:21
1419603653728550100,Khan_Murad1, KhanMurad1 |,30/08/2010 17:54,1042,941
1419603681205529900,tracyclemons,4/08/2009 15:48,1423,1897,26/07/2021 10:21
1419603768174430200,JK_letsgetit,18/05/2019 18:01,1473,1154,26/07/2021 10:21
1419603883928609800,Steph_Chiocci,?Collingwood AFLW #17 aoe-i,?Instagram: @steph_chiocci aoe-i,? @AsicsAustralia aoe-i,?@Colesaoe-i
1419603963100409900,AdamFoxUK,?az!i,?dY? dY?'o ??o ?co ?JPYo ?(R)o ??o ??,24/10/2008 16:13,1688
1419607125802630100,ellykeating,20/04/2009 2:33,3602,2488,26/07/2021 10:34
1419607224905830100,AmbLirim,12/06/2011 12:35,5364,3098,26/07/2021 10:35
1419607242706489900,?dY(TM)?#Olympics  #UGA https://t.co/AFDqbBcdnw,Writer @AfricaHealthJnl /Comms @ACHEST1 /Journalist/Alumnus @PRBdata & @NatPress /Finalist @CNNAfrica '13Awards/ Winner @ACME_Uganda '16Awards,15/12/2011 15:37,10144,1743
1419607266915929900,arquiteturaoral,? Periodontista asoei,? Implantodontista asoei,? Laserterapia.  Anti-comunismo - Anti-esquerda dY'a Anti-mimimi dY'aBolsonarista dY'aPatriota dY??dY?.,22/09/2013 13:20
1419607334284889900,BostonGlobe,8/12/2009 14:33,789272,1080,26/07/2021 10:35
1419607335685689900,ziahaq,?. Save climate. https://t.co/OCeR8nJmYv Views donaEUR(TM)t reflect employeraEUR(TM)s @httweets,19/07/2009 13:53,2645,917
1419607343797510100,liyahldn,11/06/2015 20:16,3052,2430,26/07/2021 10:35
1419607495442529800,wowadit,4/07/2009 11:13,8655,1585,26/07/2021 10:36
1419607497392929800,ImKateMc,29/01/2010 16:46,2743,4083,26/07/2021 10:36
1419607513939550200,jimiinarmanto,4/02/2013 20:02,2188,2792,26/07/2021 10:36
1419607597431270100,JoGasiorowska,2/04/2009 11:46,6254,2424,26/07/2021 10:36
1419607606373510100,MikeGPTweets,2/08/2013 2:13,5050,5009,26/07/2021 10:36
1419607664233950200,Courtinho0125,21/01/2021 21:32,1257,1130,26/07/2021 10:36
1419607693694790100,jilevin,16/03/2009 17:42,606391,551810,26/07/2021 10:37
1419607733905529900,JakeNDaBox,25/04/2016 3:04,6732,2852,26/07/2021 10:37
1419607806907489800,WRCB,21/03/2009 21:57,104728,2393,26/07/2021 10:37
1419607824401889800,. That was close. Good luck to him. #Tokyo2020 #Olympics,dY??dY?| You can't tell by my words or actions- but I am a Christian,14/12/2018 14:19,4384,1295
1419607849118809900,benprentice01,9/01/2013 0:06,1984,2604,26/07/2021 10:37
1419607851144729900,Bess_Auer,1/07/2009 14:41,9401,3631,26/07/2021 10:37
1419607888520089900,masonte,?dY??dY?<< Committed to women & girls sport remaining part of our Australian culture. Known to be honest. #bowls #dY?,dY? 1/4 aEUR?a(TM)EURi,? #dY?? @morelandcouncil @ringwoodcc,22/10/2010 4:44
